,year,date,score,place
0,2019,04.02(화),LG2vs6한화,대전
1,2019,04.05(금),LG13vs0KT,수원
2,2019,04.09(화),삼성vsLG,잠실
3,2019,04.16(화),LG7vs2NC,창원
4,2019,04.19(금),키움13vs3LG,잠실
5,2019,04.26(금),LGvs삼성,대구
6,2019,04.30(화),KT9vs10LG,잠실
7,2019,05.07(화),LG12vs10키움,고척
8,2019,05.10(금),한화5vs2LG,잠실
9,2019,05.14(화),LG0vs4롯데,사직
10,2019,05.17(금),NC13vs2LG,잠실
11,2019,05.24(금),LG5vs8롯데,사직
12,2019,05.28(화),LG0vs5키움,고척
13,2019,05.31(금),NC2vs3LG,잠실
14,2019,06.07(금),LG2vs3한화,대전
15,2019,06.11(화),롯데1vs1LG,잠실
16,2019,06.18(화),LG5vs12삼성,대구
17,2019,06.21(금),KIA8vs9LG,잠실
18,2019,06.28(금),LG6vs2NC,창원
19,2019,07.02(화),한화2vs9LG,잠실
20,2019,07.05(금),LG1vs6KIA,광주
21,2019,07.09(화),두산11vs4LG,잠실
22,2019,07.16(화),LG4vs10SK,문학
23,2019,07.26(금),LGvsKT,수원
24,2019,07.30(화),키움4vs2LG,잠실
25,2019,08.06(화),LG17vs4KIA,광주
26,2019,08.08(목),LG2vs13NC,창원
27,2019,08.10(토),SK2vs0LG,잠실
28,2019,08.17(토),LG2vs7삼성,대구
29,2019,08.20(화),KIA3vs15LG,잠실
30,2019,08.27(화),LG2vs1롯데,사직
31,2019,08.29(목),한화vsLG,잠실
32,2019,08.31(토),LG6vs4SK,문학
33,2019,09.03(화),LG5vs0KT,수원
34,2019,09.05(목),롯데vsLG,잠실
35,2019,09.10(화),LG5vs2한화,대전
36,2019,09.12(목),LG2vs3키움,고척
37,2019,09.14(토),KIA2vs7LG,잠실
38,2019,09.16(월),LG4vs2KT,수원
39,2019,09.18(수),LG4vs3삼성,대구
40,2019,09.19(목),LG3vs5NC,창원
41,2019,09.22(일),LG6vs3두산,잠실
42,2019,09.26(목),LG4vs3KT,수원
43,2019,09.27(금),NC3vs0LG,잠실
44,2019,09.28(토),LG1vs7KIA,광주
45,2019,09.29(일),두산3vs0LG,잠실
