,year,date,score,place
0,2019,04.02(화),KT0vs9두산,잠실
1,2019,04.09(화),두산vs롯데,사직
2,2019,04.12(금),두산0vs3LG,잠실
3,2019,04.19(금),두산8vs6KIA,광주
4,2019,04.23(화),두산9vs3키움,고척
5,2019,04.26(금),롯데8vs11두산,잠실
6,2019,04.30(화),두산1vs2한화,대전
7,2019,05.03(금),LG2vs7두산,잠실
8,2019,05.10(금),두산11vs12NC,창원
9,2019,05.14(화),삼성4vs3두산,잠실
10,2019,05.17(금),두산3vs1SK,문학
11,2019,05.21(화),두산7vs12KT,수원
12,2019,05.24(금),한화4vs3두산,잠실
13,2019,05.31(금),두산2vs3KT,수원
14,2019,06.04(화),두산7vs2KIA,광주
15,2019,06.07(금),키움1vs7두산,잠실
16,2019,06.11(화),두산1vs4한화,대전
17,2019,06.14(금),LG4vs7두산,잠실
18,2019,06.21(금),두산1vs14SK,문학
19,2019,06.25(화),두산2vs11삼성,대구
20,2019,06.28(금),롯데2vs3두산,잠실
21,2019,07.02(화),두산3vs6키움,고척
22,2019,07.05(금),SK8vs6두산,잠실
23,2019,07.12(금),두산1vs2롯데,사직
24,2019,07.16(화),KT7vs2두산,잠실
25,2019,07.30(화),두산9vs1NC,창원
26,2019,08.03(토),두산1vs2롯데,사직
27,2019,08.06(화),한화3vs8두산,잠실
28,2019,08.10(토),두산2vs10키움,고척
29,2019,08.13(화),두산5vs2KIA,광주
30,2019,08.15(목),LGvs두산,잠실
31,2019,08.20(화),두산2vs3NC,창원
32,2019,08.22(목),두산13vs1삼성,대구
33,2019,08.24(토),두산13vs3한화,대전
34,2019,08.27(화),SK2vs4두산,잠실
35,2019,08.29(목),두산8vs11KT,수원
36,2019,08.31(토),삼성3vs5두산,잠실
37,2019,09.05(목),두산vsSK,문학
38,2019,09.07(토),두산vsLG,잠실
39,2019,09.14(토),두산6vs7SK,문학
40,2019,09.15(일),두산4vs10LG,잠실
41,2019,09.19(목),두산6vs4SK,문학
42,2019,09.20(금),KIA2vs6두산,잠실
43,2019,09.24(화),두산7vs7NC,창원
44,2019,09.25(수),두산7vs0롯데,사직
45,2019,09.26(목),두산11vs0삼성,대구
46,2019,09.28(토),한화6vs7두산,잠실
