,year,date,score,place
0,2019,04.05(금),삼성0vs3SK,문학
1,2019,04.09(화),삼성vsLG,잠실
2,2019,04.12(금),KT0vs5삼성,대구
3,2019,04.19(금),삼성3vs4한화,대전
4,2019,04.23(화),SKvs삼성,대구
5,2019,04.30(화),삼성0vs8KIA,광주
6,2019,05.03(금),삼성3vs8키움,고척
7,2019,05.07(화),NC3vs6삼성,대구
8,2019,05.14(화),삼성4vs3두산,잠실
9,2019,05.17(금),삼성14vs3KT,수원
10,2019,05.21(화),한화3vs9삼성,대구
11,2019,05.28(화),삼성1vs4두산,잠실
12,2019,05.31(금),삼성1vs6롯데,사직
13,2019,06.04(화),NC1vs3삼성,대구
14,2019,06.07(금),삼성2vs4SK,문학
15,2019,06.11(화),삼성1vs7KIA,광주
16,2019,06.14(금),KT4vs7삼성,대구
17,2019,06.21(금),삼성5vs2한화,대전
18,2019,06.25(화),두산2vs11삼성,대구
19,2019,07.02(화),삼성3vs5KT,수원
20,2019,07.05(금),삼성3vs7NC,창원
21,2019,07.09(화),KIA2vs3삼성,대구
22,2019,07.12(금),삼성6vs3LG,잠실
23,2019,07.16(화),삼성0vs6키움,고척
24,2019,07.26(금),한화8vs9삼성,대구
25,2019,08.03(토),삼성10vs13LG,잠실
26,2019,08.06(화),삼성vsNC,창원
27,2019,08.08(목),롯데8vs0삼성,대구
28,2019,08.13(화),삼성1vs4SK,문학
29,2019,08.15(목),삼성vsKT,수원
30,2019,08.17(토),LG2vs7삼성,대구
31,2019,08.20(화),삼성5vs0한화,대전
32,2019,08.22(목),두산13vs1삼성,대구
33,2019,08.27(화),삼성10vs1KIA,광주
34,2019,08.29(목),SK4vs5삼성,대구
35,2019,08.31(토),삼성3vs5두산,잠실
36,2019,09.03(화),삼성5vs4롯데,사직
37,2019,09.05(목),삼성4vs0키움,고척
38,2019,09.07(토),NC8vs2삼성,대구
39,2019,09.14(토),삼성1vs7NC,창원
40,2019,09.16(월),한화11vs1삼성,대구
41,2019,09.20(금),삼성3vs5한화,대전
42,2019,09.21(토),삼성6vs3KT,수원
43,2019,09.24(화),삼성4vs2LG,잠실
44,2019,09.25(수),삼성0vs1SK,문학
45,2019,09.26(목),두산11vs0삼성,대구
46,2019,09.29(일),삼성0vs7KT,수원
