,year,date,score,place
136,2019,08.20(화),롯데0vs5SK,문학
137,2019,08.27(화),SK2vs4두산,잠실
138,2019,08.29(목),SK4vs5삼성,대구
139,2019,08.31(토),LG6vs4SK,문학
140,2019,09.07(토),SKvsKT,수원
141,2019,09.10(화),키움vsSK,문학
142,2019,09.12(목),SK2vs1롯데,사직
143,2019,09.14(토),두산6vs7SK,문학
144,2019,09.21(토),SKvs한화,대전
145,2019,09.24(화),SK3vs7KT,수원
146,2019,09.25(수),삼성0vs1SK,문학
147,2019,09.27(금),SK4vs0삼성,대구
148,2019,09.29(일),SK2vs0한화,대전
149,2020,05.05(화),한화3vs0SK,문학
150,2020,05.08(금),SK8vs9롯데,사직
151,2020,05.12(화),SK5vs9LG,잠실
152,2020,05.15(금),NC6vs2SK,문학
153,2020,05.19(화),SK6vs11키움,고척
154,2020,05.22(금),KIA2vs1SK,문학
155,2020,05.26(화),SK4vs6두산,잠실
156,2020,05.29(금),한화6vs8SK,문학
157,2020,06.02(화),SK8vs2NC,창원
158,2020,06.05(금),삼성1vs4SK,문학
159,2020,06.09(화),SK5vs3LG,잠실
160,2020,06.12(금),KIA6vs3SK,문학
161,2020,06.19(금),SK1vs2키움,고척
162,2020,06.23(화),두산9vs2SK,문학
163,2020,06.30(화),SK1vs4삼성,대구
164,2020,07.03(금),SK7vs4롯데,사직
165,2020,07.07(화),NC5vs4SK,문학
166,2020,07.10(금),SK5vs6한화,대전
167,2020,07.14(화),SK12vs7두산,잠실
168,2020,07.17(금),키움9vs12SK,문학
169,2020,07.24(금),SK7vs4한화,대전
170,2020,07.28(화),LG24vs7SK,문학
171,2020,07.31(금),SK1vs11KT,수원
172,2020,08.04(화),롯데8vs0SK,문학
173,2020,08.11(화),SK1vs6KT,수원
174,2020,08.14(금),SK6vs7KIA,광주
175,2020,08.18(화),한화3vs9SK,문학
176,2020,08.25(화),SK10vs8롯데,사직
177,2020,08.27(목),KIA4vs10SK,문학
178,2020,08.29(토),SK5vs9NC,창원
179,2020,09.01(화),LG13vs5SK,문학
180,2020,09.03(목),SK2vs6KT,수원
181,2020,09.05(토),SK1vs5두산,잠실
182,2020,09.08(화),키움16vs15SK,문학
183,2020,09.10(목),SK5vs1한화,대전
184,2020,09.12(토),롯데1vs2SK,문학
185,2020,09.15(화),SK16vs1KIA,광주
186,2020,09.17(목),NC3vs0SK,문학
187,2020,09.22(화),SK2vs7LG,잠실
188,2020,09.24(목),SK1vs6키움,고척
189,2020,09.26(토),SK2vs8삼성,대구
190,2020,09.29(화),SK0vs3NC,창원
191,2020,10.02(금),키움12vs5SK,문학
192,2020,10.09(금),SK3vs5KIA,광주
193,2020,10.13(화),SK7vs3삼성,대구
194,2020,10.16(금),KT1vs7SK,문학
195,2020,10.27(화),SK0vs1롯데,사직
196,2020,10.30(금),LG2vs3SK,문학
197,2021,04.09(금),SSG5vs9LG,잠실
198,2021,04.13(화),NC4vs2SSG,문학
199,2021,04.20(화),SSG10vs7삼성,대구
200,2021,04.23(금),SSG9vs5키움,고척
201,2021,04.27(화),KT14vs5SSG,문학
202,2021,04.30(금),SSG4vs9두산,잠실
203,2021,05.04(화),SSGvsNC,창원
204,2021,05.07(금),키움vsSSG,문학
205,2021,05.11(화),SSG7vs6롯데,사직
206,2021,05.14(금),두산6vs3SSG,문학
207,2021,05.18(화),SSG7vs5KIA,광주
208,2021,05.21(금),LG5vs6SSG,문학
209,2021,05.25(화),SSGvsKT,수원
210,2021,05.28(금),SSG12vs3한화,대전
211,2021,06.01(화),삼성0vs1SSG,문학
212,2021,06.04(금),SSG2vs3두산,잠실
213,2021,06.08(화),KT4vs2SSG,문학
214,2021,06.15(화),SSGvsKIA,광주
215,2021,06.18(금),SSG3vs4한화,대전
216,2021,06.22(화),LG14vs1SSG,문학
217,2021,06.25(금),SSG10vs11NC,창원
218,2021,06.29(화),삼성3vs10SSG,문학
219,2021,07.06(화),SSG0vs4키움,고척
220,2021,07.09(금),한화9vs3SSG,문학
221,2021,07.16(금),SSGvs롯데,사직
222,2021,08.10(화),SSG0vs4LG,잠실
223,2021,08.13(금),KIA8vs1SSG,문학
224,2021,08.20(금),SSG2vs3삼성,대구
225,2021,08.25(수),SSG1vs7KT,수원
226,2021,08.28(토),KIA4vs12SSG,문학
227,2021,09.04(토),SSG2vs9키움,고척
228,2021,09.07(화),LGvsSSG,문학
229,2021,09.09(목),SSG9vs2롯데,사직
230,2021,09.11(토),SSG2vs2KT,수원
231,2021,09.14(화),한화11vs5SSG,문학
232,2021,09.16(목),SSG3vs3두산,잠실
233,2021,09.18(토),삼성9vs4SSG,문학
234,2021,09.25(토),SSG1vs7KIA,광주
235,2021,09.28(화),SSG7vs2삼성,대구
236,2021,09.30(목),SSG2vs6NC,창원
237,2021,10.02(토),KT2vs2SSG,문학
238,2021,10.05(화),SSG8vs0LG,잠실
239,2021,10.07(목),SSG3vs4한화,대전
240,2021,10.09(토),롯데0vs2SSG,문학
241,2021,10.16(토),SSG8vs4롯데,사직
242,2021,10.19(화),SSG4vs5KIA,광주
243,2021,10.20(수),NC7vs7SSG,문학
244,2021,10.24(일),SSG3vs3삼성,대구
245,2021,10.26(화),SSG7vs5NC,창원
246,2021,10.27(수),두산8vs5SSG,문학
