,year,date,score,place
114,2019,06.11(화),삼성1vs7KIA,광주
115,2019,06.14(금),KT4vs7삼성,대구
116,2019,06.21(금),삼성5vs2한화,대전
117,2019,06.25(화),두산2vs11삼성,포항
118,2019,06.28(금),SK3vs9삼성,대구
119,2019,07.02(화),삼성3vs5KT,수원
120,2019,07.05(금),삼성3vs7NC,창원
121,2019,07.09(화),KIA2vs3삼성,대구
122,2019,07.12(금),삼성6vs3LG,잠실
123,2019,07.16(화),삼성0vs6키움,고척
124,2019,07.26(금),한화8vs9삼성,대구
125,2019,08.03(토),삼성10vs13LG,잠실
126,2019,08.06(화),삼성vsNC,창원
127,2019,08.08(목),롯데8vs0삼성,대구
128,2019,08.13(화),삼성1vs4SK,문학
129,2019,08.15(목),삼성vsKT,수원
130,2019,08.17(토),LG2vs7삼성,대구
131,2019,08.20(화),삼성5vs0한화,대전
132,2019,08.22(목),두산13vs1삼성,대구
133,2019,08.27(화),삼성10vs1KIA,광주
134,2019,08.29(목),SK4vs5삼성,대구
135,2019,08.31(토),삼성3vs5두산,잠실
136,2019,09.03(화),삼성5vs4롯데,사직
137,2019,09.05(목),삼성4vs0키움,고척
138,2019,09.07(토),NC8vs2삼성,대구
139,2019,09.14(토),삼성1vs7NC,창원
140,2019,09.16(월),한화11vs1삼성,대구
141,2019,09.18(수),LG4vs3삼성,포항
142,2019,09.19(목),KIA2vs12삼성,대구
143,2019,09.20(금),삼성3vs5한화,대전
144,2019,09.21(토),삼성6vs3KT,수원
145,2019,09.24(화),삼성4vs2LG,잠실
146,2019,09.25(수),삼성0vs1SK,문학
147,2019,09.26(목),두산11vs0삼성,대구
148,2019,09.29(일),삼성0vs7KT,수원
149,2020,05.05(화),NC4vs0삼성,대구
150,2020,05.12(화),삼성2vs3키움,고척
151,2020,05.15(금),삼성6vs14KT,수원
152,2020,05.19(화),LG10vs6삼성,대구
153,2020,05.26(화),삼성0vs1롯데,사직
154,2020,05.29(금),NC4vs5삼성,대구
155,2020,06.02(화),삼성2vs0LG,잠실
156,2020,06.05(금),삼성1vs4SK,문학
157,2020,06.09(화),키움5vs3삼성,대구
158,2020,06.16(화),삼성4vs3두산,잠실
159,2020,06.19(금),삼성4vs5KIA,광주
160,2020,06.23(화),한화4vs11삼성,대구
161,2020,06.26(금),삼성6vs4롯데,사직
162,2020,06.30(화),SK1vs4삼성,대구
163,2020,07.07(화),삼성13vs2키움,고척
164,2020,07.10(금),삼성3vs8KT,수원
165,2020,07.14(화),KIA0vs5삼성,대구
166,2020,07.21(화),삼성5vs6NC,창원
167,2020,07.24(금),삼성vsKIA,광주
168,2020,07.28(화),한화vs삼성,대구
169,2020,08.04(화),삼성6vs3두산,잠실
170,2020,08.07(금),삼성2vs0SK,문학
171,2020,08.11(화),두산6vs1삼성,대구
172,2020,08.14(금),삼성10vs1한화,대전
173,2020,08.18(화),KT6vs3삼성,대구
174,2020,08.20(목),삼성8vs3SK,문학
175,2020,08.22(토),롯데5vs3삼성,대구
176,2020,08.27(목),삼성0vs7한화,대전
177,2020,08.29(토),삼성5vs4키움,고척
178,2020,09.01(화),삼성0vs6KIA,광주
179,2020,09.03(목),두산10vs11삼성,대구
180,2020,09.10(목),삼성8vs13롯데,사직
181,2020,09.12(토),삼성5vs1LG,잠실
182,2020,09.15(화),삼성7vs0KT,수원
183,2020,09.17(목),KIA12vs2삼성,대구
184,2020,09.22(화),삼성2vs3NC,창원
185,2020,09.24(목),삼성0vs1두산,잠실
186,2020,09.26(토),SK2vs8삼성,대구
187,2020,10.02(금),삼성8vs2NC,창원
188,2020,10.06(화),삼성3vs2LG,잠실
189,2020,10.09(금),롯데3vs7삼성,대구
190,2020,10.16(금),삼성6vs2한화,대전
191,2020,10.20(화),삼성12vs2SK,문학
192,2020,10.21(수),삼성1vs2KT,수원
193,2020,10.24(토),삼성11vs7KIA,광주
194,2020,10.27(화),삼성12vs2NC,창원
195,2020,10.30(금),NC4vs4삼성,대구
196,2021,04.03(토),삼성1vs6키움,고척
197,2021,04.06(화),삼성3vs6두산,잠실
198,2021,04.09(금),KT5vs7삼성,대구
199,2021,04.16(금),삼성3vs9롯데,사직
200,2021,04.20(화),SSG10vs7삼성,대구
201,2021,04.23(금),삼성1vs4KIA,광주
202,2021,04.27(화),NC0vs9삼성,대구
203,2021,05.04(화),삼성vs한화,대전
204,2021,05.07(금),롯데1vs4삼성,대구
205,2021,05.11(화),삼성6vs9KT,수원
206,2021,05.14(금),삼성3vs4LG,잠실
207,2021,05.18(화),키움15vs3삼성,대구
208,2021,05.25(화),삼성vsNC,창원
209,2021,05.28(금),두산9vs4삼성,대구
210,2021,06.01(화),삼성0vs1SSG,문학
211,2021,06.04(금),삼성6vs3키움,고척
212,2021,06.08(화),KIA0vs7삼성,대구
213,2021,06.15(화),삼성8vs6두산,잠실
214,2021,06.18(금),삼성4vs7롯데,사직
215,2021,06.22(화),한화0vs9삼성,대구
216,2021,06.29(화),삼성3vs10SSG,문학
217,2021,07.02(금),삼성5vs2NC,창원
218,2021,07.06(화),KTvs삼성,대구
219,2021,07.13(화),삼성vsKIA,광주
220,2021,07.16(금),키움vs삼성,대구
221,2021,08.13(금),삼성6vs7KT,수원
222,2021,08.17(화),삼성2vs4한화,대전
223,2021,08.20(금),SSG2vs3삼성,대구
224,2021,08.25(수),삼성3vs3LG,잠실
225,2021,08.28(토),삼성6vs5KT,수원
226,2021,08.31(화),키움2vs3삼성,대구
227,2021,09.02(목),삼성5vs1KIA,광주
228,2021,09.04(토),두산4vs11삼성,대구
229,2021,09.11(토),삼성5vs4한화,대전
230,2021,09.14(화),LG3vs3삼성,대구
231,2021,09.18(토),삼성9vs4SSG,문학
232,2021,09.21(화),삼성11vs9롯데,사직
233,2021,09.23(목),삼성7vs4LG,잠실
234,2021,09.25(토),NC0vs1삼성,대구
235,2021,10.02(토),삼성0vs6두산,잠실
236,2021,10.05(화),삼성2vs8키움,고척
237,2021,10.07(목),삼성5vs4NC,창원
238,2021,10.12(화),삼성2vs1KIA,광주
239,2021,10.15(금),키움2vs0삼성,대구
240,2021,10.27(수),삼성3vs8키움,고척
241,2021,10.29(금),삼성1vs3NC,창원
242,2021,10.31(일),KT1vs0삼성,대구
