year,date,경기,승패여부,거리
2018,04.03(화),삼성3vs4NC,0,0.0
2018,04.06(금),삼성vsSK,-1,299.1
2018,04.10(화),두산8vs1삼성,0,251.2
2018,04.13(금),삼성4vs2한화,1,124.5
2018,04.17(화),삼성11vs6롯데,1,193.3
2018,04.20(금),KT5vs4삼성,0,79.8
2018,04.27(금),삼성2vs9LG,0,235.1
2018,05.01(화),SK12vs3삼성,0,235.1
2018,05.08(화),삼성9vs4KT,1,220.7
2018,05.11(금),KIA3vs8삼성,1,220.7
2018,05.18(금),삼성5vs0넥센,1,245.5
2018,05.22(화),롯데4vs10삼성,1,245.5
2018,05.25(금),삼성6vs1두산,1,235.1
2018,05.29(화),KT14vs4삼성,0,235.1
2018,06.01(금),삼성5vs3NC,1,69.4
2018,06.05(화),삼성2vs6SK,0,299.1
2018,06.08(금),LG9vs5삼성,0,251.2
2018,06.12(화),삼성4vs2롯데,1,79.8
2018,06.15(금),삼성2vs9넥센,0,323.2
2018,06.19(화),SK6vs6삼성,-1,245.5
2018,06.26(화),삼성13vs2한화,1,124.5
2018,06.29(금),넥센8vs7삼성,0,124.5
2018,07.03(화),삼성vsKT,-1,220.7
2018,07.06(금),삼성6vs13두산,0,24.4
2018,07.10(화),롯데3vs6삼성,1,235.1
2018,07.17(화),삼성3vs6KIA,0,178.9
2018,07.20(금),한화1vs0삼성,0,178.9
2018,07.24(화),삼성11vs1LG,1,235.1
2018,07.27(금),KIA10vs11삼성,1,235.1
2018,08.04(토),삼성4vs5롯데,0,79.8
2018,08.07(화),삼성10vs8SK,1,327.8
2018,08.09(목),삼성9vs6LG,1,34.5
2018,08.11(토),NC7vs1삼성,0,235.1
2018,09.04(화),삼성5vs3NC,1,69.4
2018,09.06(목),두산6vs2삼성,0,69.4
2018,09.08(토),삼성4vs12KIA,0,178.9
2018,09.11(화),한화8vs7삼성,0,178.9
2018,09.15(토),삼성7vs5KT,1,220.7
2018,09.18(화),KIA18vs3삼성,0,220.7
2018,09.20(목),삼성2vs3넥센,0,245.5
2018,09.22(토),롯데5vs2삼성,0,245.5
2018,09.25(화),삼성8vs1한화,1,124.5
2018,09.27(목),KT6vs7삼성,1,124.5
2018,10.06(토),삼성1vs6KT,0,220.7
2018,10.09(화),삼성8vs4SK,1,32.2
2018,10.13(토),넥센5vs12삼성,1,
