year,date,경기,승패여부,거리
2019,04.02(화),롯데5vs0SK,0,0.0
2019,04.05(금),한화2vs5롯데,0,327.8
2019,04.12(금),롯데1vs2NC,0,43.7
2019,04.16(화),KIA9vs10롯데,0,43.7
2019,04.23(화),롯데vs한화,-1,193.3
2019,04.26(금),롯데8vs11두산,0,136.8
2019,04.30(화),NC1vs6롯데,0,313.6
2019,05.07(화),롯데2vs7KT,0,298.1
2019,05.10(금),롯데12vs5삼성,0,220.7
2019,05.14(화),LG0vs4롯데,0,79.8
2019,05.17(금),롯데0vs7키움,0,323.2
2019,05.21(화),롯데6vs10KIA,0,259.4
2019,05.24(금),LG5vs8롯데,0,197.7
2019,05.28(화),롯데9vs4NC,0,43.7
2019,05.31(금),삼성1vs6롯데,0,43.7
2019,06.07(금),롯데1vs2KT,0,298.1
2019,06.11(화),롯데1vs1LG,-1,24.4
2019,06.14(금),KIAvs롯데,-1,313.6
2019,06.18(화),롯데11vs3한화,0,193.3
2019,06.21(금),키움7vs4롯데,0,193.3
2019,06.28(금),롯데2vs3두산,0,313.6
2019,07.02(화),롯데1vs10SK,0,34.5
2019,07.05(금),롯데1vs14키움,0,16.9
2019,07.09(화),NC1vs4롯데,0,323.2
2019,07.16(화),롯데vsKIA,-1,197.7
2019,07.26(금),SK8vs6롯데,0,197.7
2019,07.30(화),롯데2vs5삼성,0,79.8
2019,08.03(토),두산1vs2롯데,0,79.8
2019,08.08(목),롯데8vs0삼성,0,79.8
2019,08.10(토),롯데4vs7NC,0,69.4
2019,08.13(화),KT5vs6롯데,0,43.7
2019,08.17(토),롯데2vs9두산,0,313.6
2019,08.20(화),롯데0vs5SK,0,34.5
2019,08.22(목),롯데2vs4KT,0,32.2
2019,08.24(토),NC8vs3롯데,0,298.1
2019,08.29(목),롯데0vs4키움,0,323.2
2019,08.31(토),롯데2vs4KIA,0,259.4
2019,09.03(화),삼성5vs4롯데,0,197.7
2019,09.05(목),롯데vsLG,-1,313.6
2019,09.07(토),롯데1vs5한화,0,136.8
2019,09.10(화),KIA4vs8롯데,0,193.3
2019,09.14(토),롯데2vs5한화,0,193.3
2019,09.18(수),롯데5vs6KIA,0,136.8
2019,09.20(금),KT7vs0롯데,0,197.7
2019,09.30(월),롯데0vs2LG,0,313.6
2019,10.01(화),키움3vs1롯데,0,
