year,date,경기,승패여부,거리
2017,04.01(토),롯데3vs0NC,0,0.0
2017,04.04(화),NC0vs6한화,0,160.3
2017,04.07(금),NC5vs3SK,1,140.8
2017,04.11(화),LG3vs4NC,1,299.1
2017,04.18(화),NC8vs3롯데,1,43.7
2017,04.21(금),NC4vs4삼성,-1,79.8
2017,04.25(화),KT1vs2NC,1,69.4
2017,04.28(금),NC3vs9KIA,0,154.3
2017,05.02(화),NC2vs1LG,1,261.4
2017,05.05(금),삼성2vs7NC,1,288.6
2017,05.12(금),NC8vs5KT,1,271.0
2017,05.16(화),NC2vs1두산,1,24.4
2017,05.19(금),SK11vs1NC,0,288.6
2017,05.23(화),NC15vs4넥센,1,296.4
2017,05.26(금),한화3vs5NC,1,296.4
2017,06.02(금),NC4vs1LG,1,288.6
2017,06.06(화),롯데5vs4NC,0,288.6
2017,06.13(화),NC14vs5넥센,1,296.4
2017,06.16(금),NC11vs5두산,1,18.1
2017,06.20(화),NC1vs7SK,0,34.5
2017,06.23(금),KIA1vs4NC,1,299.1
2017,06.30(금),NC0vs9롯데,0,43.7
2017,07.04(화),LGvsNC,-1,43.7
2017,07.11(화),NC4vs7KIA,0,154.3
2017,07.18(화),NC7vs4한화,1,136.8
2017,07.21(금),SK6vs10NC,1,160.3
2017,07.25(화),NC1vs3삼성,0,69.4
2017,07.28(금),NC5vs4KT,1,220.7
2017,08.01(화),한화6vs7NC,1,271.0
2017,08.08(화),NC0vs4SK,0,299.1
2017,08.10(목),롯데2vs3NC,1,299.1
2017,08.12(토),NC0vs3두산,0,288.6
2017,08.15(화),NC2vs4KIA,0,261.4
2017,08.17(목),한화1vs3NC,1,154.3
2017,08.19(토),NC3vs4넥센,0,296.4
2017,08.22(화),NC4vs3LG,1,18.1
2017,08.24(목),KT1vs7NC,1,288.6
2017,08.29(화),NC13vs2KT,1,271.0
2017,08.31(목),NC5vs8롯데,0,298.1
2017,09.02(토),LG0vs6NC,1,43.7
2017,09.05(화),NC3vs9삼성,0,69.4
2017,09.07(목),SK3vs4NC,1,69.4
2017,09.09(토),NC3vs6한화,0,160.3
2017,09.12(화),두산14vs13NC,0,160.3
2017,09.27(수),NC11vs1삼성,1,69.4
2017,09.29(금),넥센4vs8NC,1,69.4
2017,10.03(화),NC8vs8한화,-1,
