year,date,경기,승패여부,거리
2017,04.01(토),KIA9vs7삼성,0,0.0
2017,04.04(화),삼성0vs11LG,0,235.1
2017,04.07(금),삼성2vs3KT,0,24.4
2017,04.11(화),한화11vs8삼성,0,220.7
2017,04.14(금),삼성6vs9롯데,0,79.8
2017,04.18(화),삼성3vs3두산,-1,313.6
2017,04.21(금),NC4vs4삼성,-1,235.1
2017,04.25(화),삼성3vs11KIA,0,178.9
2017,04.28(금),SK7vs5삼성,0,178.9
2017,05.05(금),삼성2vs7NC,0,69.4
2017,05.09(화),LGvs삼성,-1,69.4
2017,05.16(화),삼성8vs2SK,0,251.2
2017,05.19(금),삼성6vs2한화,0,140.8
2017,05.23(화),KT12vs3삼성,0,124.5
2017,05.26(금),삼성3vs18넥센,0,245.5
2017,05.30(화),롯데1vs0삼성,0,245.5
2017,06.06(화),삼성12vs10두산,0,235.1
2017,06.09(금),삼성8vs5한화,0,136.8
2017,06.13(화),KT0vs4삼성,0,124.5
2017,06.20(화),삼성3vs5LG,0,235.1
2017,06.23(금),한화3vs5삼성,0,235.1
2017,06.27(화),삼성4vs11KIA,0,178.9
2017,06.30(금),삼성5vs7SK,0,253.2
2017,07.04(화),롯데2vs4삼성,0,251.2
2017,07.11(화),삼성4vs2KT,0,220.7
2017,07.18(화),삼성2vs5롯데,0,298.1
2017,07.21(금),LG10vs4삼성,0,79.8
2017,07.28(금),삼성9vs2넥센,0,245.5
2017,08.01(화),두산12vs5삼성,0,245.5
2017,08.04(금),삼성4vs3NC,0,69.4
2017,08.08(화),LG10vs8삼성,0,69.4
2017,08.10(목),삼성vs한화,-1,124.5
2017,08.12(토),롯데7vs13삼성,0,124.5
2017,08.17(목),삼성6vs4KT,0,220.7
2017,08.19(토),삼성4vs6LG,0,24.4
2017,08.22(화),삼성5vs11넥센,0,18.1
2017,08.24(목),SK9vs7삼성,0,245.5
2017,08.31(목),삼성4vs5SK,0,251.2
2017,09.02(토),삼성3vs2두산,0,34.5
2017,09.05(화),NC3vs9삼성,0,235.1
2017,09.07(목),삼성6vs5롯데,0,79.8
2017,09.09(토),삼성5vs6KIA,0,197.7
2017,09.12(화),한화6vs2삼성,0,178.9
2017,09.14(목),삼성11vs11NC,-1,69.4
2017,09.16(토),두산9vs5삼성,0,69.4
2017,09.23(토),삼성7vs8한화,0,124.5
2017,09.27(수),NC11vs1삼성,0,124.5
2017,09.30(토),삼성3vs4LG,0,235.1
2017,10.03(화),넥센9vs10삼성,0,
