year,date,경기,승패여부,거리
2018,04.06(금),한화vsKT,-1,0.0
2018,04.10(화),KIA3vs4한화,0,115.4
2018,04.17(화),한화5vs2두산,0,136.8
2018,04.20(금),넥센6vs1한화,0,136.8
2018,04.24(화),한화vsKIA,-1,136.8
2018,04.27(금),한화3vs5롯데,0,197.7
2018,05.01(화),LG5vs6한화,0,193.3
2018,05.04(금),한화9vs6삼성,0,124.5
2018,05.08(화),한화10vs9넥센,0,245.5
2018,05.11(금),NC4vs2한화,0,140.7
2018,05.18(금),한화4vs3LG,0,136.8
2018,05.22(화),두산7vs8한화,0,136.8
2018,05.25(금),한화1vs5SK,0,140.8
2018,05.29(화),NC2vs7한화,0,140.8
2018,06.01(금),한화13vs6롯데,0,193.3
2018,06.05(화),한화3vs7LG,0,313.6
2018,06.08(금),SK5vs7한화,0,136.8
2018,06.12(화),한화6vs2넥센,0,140.7
2018,06.15(금),두산13vs4한화,0,140.7
2018,06.22(금),한화5vs0NC,0,160.3
2018,06.26(화),삼성13vs2한화,0,160.3
2018,07.03(화),한화2vs9KIA,0,136.8
2018,07.06(금),한화0vs6SK,0,253.2
2018,07.10(화),넥센1vs4한화,0,140.8
2018,07.17(화),한화8vs1KT,0,115.4
2018,07.20(금),한화1vs0삼성,0,220.7
2018,07.24(화),KIA0vs5한화,0,124.5
2018,07.27(금),한화16vs7두산,0,136.8
2018,07.31(화),KT5vs4한화,0,136.8
2018,08.07(화),한화4vs6두산,0,136.8
2018,08.09(목),넥센16vs5한화,0,136.8
2018,08.14(화),한화4vs9롯데,0,193.3
2018,08.16(목),한화2vs5삼성,0,79.8
2018,09.04(화),롯데4vs6한화,0,124.5
2018,09.06(목),한화9vs2KT,0,115.4
2018,09.08(토),한화1vs5LG,0,24.4
2018,09.11(화),한화8vs7삼성,0,235.1
2018,09.13(목),SK2vs1한화,0,124.5
2018,09.18(화),한화3vs10NC,0,160.3
2018,09.20(목),한화8vs2SK,0,299.1
2018,09.22(토),KIA11vs5한화,0,140.8
2018,09.29(토),한화3vs4KIA,0,136.8
2018,10.03(수),롯데6vs7한화,0,136.8
2018,10.06(토),한화5vs8롯데,0,193.3
2018,10.09(화),한화10vs6KT,0,298.1
2018,10.10(수),한화1vs6KIA,0,237.6
2018,10.13(토),NC8vs10한화,0,
