year,date,경기,승패여부,거리
2020,05.08(금),KIA0vs5삼성,0,0.0
2020,05.12(화),KIA2vs1한화,1,124.5
2020,05.15(금),두산13vs4KIA,0,136.8
2020,05.22(금),KIA2vs1SK,1,253.2
2020,05.26(화),KIA4vs1KT,1,32.2
2020,05.29(금),LG6vs2KIA,0,237.6
2020,06.05(금),KIA1vs5두산,0,261.4
2020,06.09(화),KIA3vs2KT,1,24.4
2020,06.12(금),KIA6vs3SK,1,32.2
2020,06.16(화),NC4vs7KIA,1,253.2
2020,06.23(화),KIA3vs4롯데,0,197.7
2020,06.26(금),KIA8vs6키움,1,323.2
2020,06.30(화),한화vsKIA,-1,259.4
2020,07.03(금),KIA8vs2NC,1,154.3
2020,07.07(화),KT8vs2KIA,0,154.3
2020,07.14(화),KIA0vs5삼성,0,178.9
2020,07.17(금),두산2vs4KIA,1,178.9
2020,07.21(화),KIA10vs2한화,1,136.8
2020,07.24(금),삼성vsKIA,-1,136.8
2020,07.31(금),KIA3vs2롯데,1,197.7
2020,08.04(화),LG15vs5KIA,0,197.7
2020,08.11(화),KIA8vs4LG,1,261.4
2020,08.14(금),SK6vs7KIA,1,261.4
2020,08.18(화),KIA5vs6LG,0,261.4
2020,08.20(목),NC14vs2KIA,0,261.4
2020,08.22(토),KIA3vs4키움,0,259.4
2020,08.25(화),KIA8vs10두산,0,18.1
2020,08.27(목),KIA4vs10SK,0,34.5
2020,08.29(토),KTvsKIA,-1,253.2
2020,09.03(목),KIA4vs3롯데,1,197.7
2020,09.05(토),KIA5vs4한화,1,193.3
2020,09.08(화),LG2vs3KIA,1,136.8
2020,09.12(토),KIA11vs3NC,1,154.3
2020,09.15(화),SK16vs1KIA,0,154.3
2020,09.17(목),KIA12vs2삼성,1,178.9
2020,09.19(토),한화0vs8KIA,1,178.9
2020,09.24(목),KIA5vs3KT,1,237.6
2020,09.26(토),롯데16vs3KIA,0,237.6
2020,09.29(화),KIA10vs6키움,1,259.4
2020,10.02(금),KIA3vs14두산,0,18.1
2020,10.06(화),한화3vs2KIA,0,261.4
2020,10.13(화),KIA11vs9NC,1,154.3
2020,10.16(금),KIA0vs9LG,0,288.6
2020,10.20(화),NC13vs3KIA,0,261.4
2020,10.22(목),KIA10vs4한화,1,136.8
2020,10.23(금),LG8vs4KIA,0,136.8
2020,10.30(금),KIA2vs13롯데,0,197.7
2020,10.31(토),NC3vs4KIA,1,
