year,date,경기,승패여부,거리
2018,04.01(일),KIA5vs6LG,0,0.0
2018,04.03(화),KIA3vs13SK,0,34.5
2018,04.06(금),넥센5vs11KIA,0,253.2
2018,04.10(화),KIA3vs4한화,0,136.8
2018,04.13(금),롯데8vs4KIA,0,136.8
2018,04.20(금),KIA4vs6두산,0,261.4
2018,04.24(화),한화vsKIA,-1,261.4
2018,04.27(금),KIA8vs3KT,0,237.6
2018,05.01(화),KIA0vs4롯데,0,298.1
2018,05.04(금),NC6vs5KIA,0,197.7
2018,05.11(금),KIA3vs8삼성,0,178.9
2018,05.15(화),KIA2vs1넥센,0,245.5
2018,05.18(금),SK1vs5KIA,0,259.4
2018,05.25(금),KIA14vs2NC,0,154.3
2018,05.29(화),넥센12vs8KIA,0,154.3
2018,06.05(화),KIA11vs2KT,0,237.6
2018,06.08(금),KIA6vs9롯데,0,298.1
2018,06.12(화),SK0vs4KIA,0,197.7
2018,06.15(금),KIA3vs4LG,0,261.4
2018,06.19(화),NCvsKIA,-1,261.4
2018,06.22(금),KIA8vs5넥센,0,259.4
2018,06.26(화),KIAvsSK,-1,16.9
2018,06.29(금),KIA7vs4두산,0,34.5
2018,07.03(화),한화2vs9KIA,0,261.4
2018,07.10(화),KIA6vs8NC,0,154.3
2018,07.17(화),삼성3vs6KIA,0,154.3
2018,07.24(화),KIA0vs5한화,0,136.8
2018,07.27(금),KIA10vs11삼성,0,124.5
2018,07.31(화),롯데1vs4KIA,0,178.9
2018,08.07(화),KIA1vs9넥센,0,259.4
2018,08.09(목),롯데11vs4KIA,0,259.4
2018,08.11(토),KIA18vs4SK,0,253.2
2018,08.14(화),LG8vs14KIA,0,253.2
2018,08.16(목),KIA6vs8롯데,0,197.7
2018,09.04(화),KIA10vs5두산,0,313.6
2018,09.06(목),넥센2vs7KIA,0,261.4
2018,09.11(화),KIA7vs10NC,0,154.3
2018,09.13(목),KIAvs롯데,-1,43.7
2018,09.15(토),SK2vs4KIA,0,197.7
2018,09.18(화),KIA18vs3삼성,0,178.9
2018,09.20(목),NC6vs7KIA,0,178.9
2018,09.22(토),KIA11vs5한화,0,136.8
2018,09.25(화),KIA9vs7KT,0,115.4
2018,09.27(목),KIA1vs9LG,0,24.4
2018,09.29(토),한화3vs4KIA,0,261.4
2018,10.03(수),KIA5vs20삼성,0,178.9
2018,10.04(목),KIA7vs3SK,0,251.2
2018,10.07(일),KIA4vs7두산,0,34.5
2018,10.09(화),KIA10vs11롯데,0,313.6
2018,10.10(수),한화1vs6KIA,0,
