year,date,경기,승패여부,거리
2018,04.03(화),롯데11vs17한화,0,0.0
2018,04.06(금),LG14vs6롯데,0,193.3
2018,04.13(금),롯데8vs4KIA,0,197.7
2018,04.17(화),삼성11vs6롯데,0,197.7
2018,04.24(화),롯데14vs8KT,0,298.1
2018,04.27(금),한화3vs5롯데,0,298.1
2018,05.04(금),롯데4vs5SK,0,327.8
2018,05.08(화),롯데4vs2LG,0,34.5
2018,05.11(금),KT2vs6롯데,0,313.6
2018,05.15(화),롯데5vs3NC,0,43.7
2018,05.18(금),두산7vs1롯데,0,43.7
2018,05.22(화),롯데4vs10삼성,0,79.8
2018,05.25(금),롯데2vs13넥센,0,245.5
2018,05.29(화),LG5vs3롯데,0,323.2
2018,06.05(화),롯데12vs6NC,0,43.7
2018,06.08(금),KIA6vs9롯데,0,43.7
2018,06.15(금),롯데14vs6SK,0,327.8
2018,06.19(화),롯데9vs7KT,0,32.2
2018,06.22(금),롯데1vs2LG,0,24.4
2018,06.26(화),넥센9vs3롯데,0,313.6
2018,06.29(금),롯데2vs5한화,0,193.3
2018,07.03(화),두산vs롯데,-1,193.3
2018,07.10(화),롯데3vs6삼성,0,79.8
2018,07.17(화),롯데12vs6두산,0,235.1
2018,07.20(금),SK6vs2롯데,0,313.6
2018,07.27(금),롯데9vs2넥센,0,323.2
2018,07.31(화),롯데1vs4KIA,0,259.4
2018,08.04(토),삼성4vs5롯데,0,197.7
2018,08.09(목),롯데11vs4KIA,0,197.7
2018,08.11(토),롯데2vs5두산,0,261.4
2018,08.14(화),한화4vs9롯데,0,313.6
2018,09.04(화),롯데4vs6한화,0,193.3
2018,09.06(목),SK0vs10롯데,0,193.3
2018,09.08(토),롯데1vs7NC,0,43.7
2018,09.11(화),두산17vs4롯데,0,43.7
2018,09.18(화),롯데4vs1LG,0,313.6
2018,09.20(목),KT10vs11롯데,0,313.6
2018,09.22(토),롯데5vs2삼성,0,79.8
2018,09.25(화),NC7vs8롯데,0,79.8
2018,09.27(목),롯데8vs6넥센,0,323.2
2018,09.29(토),롯데8vs3KT,0,25.8
2018,10.02(화),롯데8vs6SK,0,32.2
2018,10.03(수),롯데6vs7한화,0,140.8
2018,10.05(금),두산vs롯데,-1,193.3
2018,10.07(일),롯데8vs2NC,0,43.7
2018,10.09(화),KIA10vs11롯데,0,43.7
2018,10.11(목),롯데4vs0KIA,0,197.7
2018,10.14(일),두산5vs1롯데,0,
