year,date,경기,승패여부,거리
2018,04.01(일),두산4vs9KT,0,0.0
2018,04.03(화),LG4vs5두산,1,24.4
2018,04.10(화),두산8vs1삼성,1,235.1
2018,04.13(금),두산12vs0넥센,1,245.5
2018,04.17(화),한화5vs2두산,0,18.1
2018,04.24(화),두산10vs9SK,1,34.5
2018,04.27(금),두산6vs2NC,1,299.1
2018,05.01(화),KT2vs4두산,1,288.6
2018,05.08(화),두산0vs10KIA,0,261.4
2018,05.11(금),넥센10vs5두산,0,261.4
2018,05.18(금),두산7vs1롯데,1,313.6
2018,05.22(화),두산7vs8한화,0,193.3
2018,05.25(금),삼성6vs1두산,0,136.8
2018,06.01(금),두산5vs3KIA,1,261.4
2018,06.05(화),두산6vs13넥센,0,259.4
2018,06.08(금),NC1vs6두산,1,18.1
2018,06.15(금),두산13vs4한화,1,136.8
2018,06.19(화),넥센6vs5두산,0,136.8
2018,06.22(금),두산14vs16삼성,0,235.1
2018,06.26(화),두산4vs5NC,0,69.4
2018,06.29(금),KIA7vs4두산,0,288.6
2018,07.03(화),두산vs롯데,-1,313.6
2018,07.06(금),삼성6vs13두산,1,313.6
2018,07.10(화),두산1vs9KT,0,24.4
2018,07.17(화),롯데12vs6두산,0,24.4
2018,07.24(화),두산1vs3SK,0,34.5
2018,07.27(금),한화16vs7두산,0,34.5
2018,08.04(토),두산5vs13KIA,0,261.4
2018,08.07(화),한화4vs6두산,1,261.4
2018,08.09(목),두산4vs2KT,1,24.4
2018,08.11(토),롯데2vs5두산,1,24.4
2018,09.06(목),두산6vs2삼성,1,235.1
2018,09.08(토),두산3vs0SK,1,251.2
2018,09.11(화),두산17vs4롯데,1,327.8
2018,09.13(목),KT3vs10두산,1,313.6
2018,09.18(화),두산7vs10넥센,0,18.1
2018,09.20(목),두산9vs3LG,1,18.1
2018,09.22(토),두산13vs10NC,1,288.6
2018,09.25(화),넥센2vs13두산,1,288.6
2018,09.27(목),두산6vs9한화,0,136.8
2018,09.29(토),LG8vs9두산,1,136.8
2018,10.05(금),두산vs롯데,-1,313.6
2018,10.06(토),LG3vs1두산,0,313.6
2018,10.14(일),두산5vs1롯데,1,
