year,date,경기,승패여부,거리
2019,04.02(화),키움8vs6NC,0,0.0
2019,04.05(금),NC7vs3두산,1,288.6
2019,04.09(화),NCvsKIA,-1,261.4
2019,04.12(금),롯데1vs2NC,1,154.3
2019,04.19(금),NC14vs11SK,1,299.1
2019,04.23(화),NC4vs3KT,1,32.2
2019,04.26(금),한화vsNC,-1,271.0
2019,04.30(화),NC1vs6롯데,0,43.7
2019,05.03(금),KIA8vs4NC,0,43.7
2019,05.07(화),NC3vs6삼성,0,69.4
2019,05.10(금),두산11vs12NC,1,69.4
2019,05.17(금),NC13vs2LG,1,288.6
2019,05.21(화),NC3vs1키움,1,18.1
2019,05.24(금),SK4vs2NC,0,296.4
2019,05.31(금),NC2vs3LG,0,288.6
2019,06.04(화),NC1vs3삼성,0,235.1
2019,06.07(금),KIA1vs2NC,1,69.4
2019,06.14(금),NC3vs7SK,0,299.1
2019,06.18(화),NC7vs10두산,0,34.5
2019,06.21(금),NC0vs5KT,0,24.4
2019,06.25(화),한화14vs3NC,0,271.0
2019,07.02(화),NC3vs5KIA,0,154.3
2019,07.05(금),삼성3vs7NC,1,154.3
2019,07.09(화),NC1vs4롯데,0,43.7
2019,07.12(금),KT8vs9NC,1,43.7
2019,07.16(화),NC3vs2한화,1,160.3
2019,07.26(금),NC4vs5키움,0,140.7
2019,07.30(화),두산9vs1NC,0,296.4
2019,08.03(토),NC1vs5KIA,0,154.3
2019,08.06(화),삼성vsNC,-1,154.3
2019,08.13(화),NC10vs2한화,1,160.3
2019,08.15(목),NC3vs4키움,0,140.7
2019,08.17(토),SK0vs9NC,1,296.4
2019,08.22(목),NC5vs2LG,1,288.6
2019,08.24(토),NC8vs3롯데,1,313.6
2019,08.27(화),KT3vs4NC,1,43.7
2019,09.03(화),NC1vs8SK,0,299.1
2019,09.05(목),한화3vs0NC,0,299.1
2019,09.07(토),NC8vs2삼성,1,69.4
2019,09.10(화),NCvs두산,-1,235.1
2019,09.12(목),NC7vs4KT,1,24.4
2019,09.14(토),삼성1vs7NC,1,271.0
2019,09.17(화),NC2vs3KIA,0,154.3
2019,09.18(수),NC6vs0SK,1,253.2
2019,09.19(목),LG3vs5NC,1,299.1
2019,09.21(토),NCvs롯데,-1,43.7
2019,09.24(화),두산7vs7NC,-1,43.7
2019,09.27(금),NC3vs0LG,1,288.6
2019,09.28(토),NC2vs5KT,0,24.4
2019,10.01(화),NC5vs6두산,0,
