,year,date,score,place
0,2020,05.08(금),KT12vs3두산,잠실
1,2020,05.12(화),KT6vs7NC,창원
2,2020,05.15(금),삼성6vs14KT,수원
3,2020,05.22(금),KT5vs6LG,잠실
4,2020,05.26(화),KIA4vs1KT,수원
5,2020,05.29(금),KT1vs5키움,고척
6,2020,06.02(화),두산11vs8KT,수원
7,2020,06.05(금),KT4vs6롯데,사직
8,2020,06.09(화),KIA3vs2KT,수원
9,2020,06.12(금),KTvs삼성,대구
10,2020,06.16(화),KT6vs5SK,문학
11,2020,06.19(금),롯데8vs9KT,수원
12,2020,06.26(금),KT4vs7한화,대전
13,2020,06.30(화),KT3vs4LG,잠실
14,2020,07.03(금),키움2vs3KT,수원
15,2020,07.07(화),KT8vs2KIA,광주
16,2020,07.10(금),삼성3vs8KT,수원
17,2020,07.17(금),KT3vs3NC,창원
18,2020,07.21(화),LG9vs10KT,수원
19,2020,07.28(화),KTvsKIA,광주
20,2020,07.31(금),SK1vs11KT,수원
21,2020,08.04(화),KT4vs2키움,고척
22,2020,08.07(금),KTvs한화,대전
23,2020,08.11(화),SK1vs6KT,수원
24,2020,08.14(금),KT5vs3두산,잠실
25,2020,08.18(화),KT6vs3삼성,대구
26,2020,08.20(목),KT3vs0한화,대전
27,2020,08.22(토),NCvsKT,수원
28,2020,08.27(목),KT0vs2LG,잠실
29,2020,08.29(토),KTvsKIA,광주
30,2020,09.01(화),롯데2vs11KT,수원
31,2020,09.05(토),KT8vs1키움,고척
32,2020,09.08(화),KT0vs8두산,잠실
33,2020,09.10(목),KT8vs13NC,창원
34,2020,09.12(토),한화2vs5KT,수원
35,2020,09.19(토),KT5vs0SK,문학
36,2020,09.22(화),KT0vs8롯데,사직
37,2020,09.24(목),KIA5vs3KT,수원
38,2020,09.29(화),KT4vs1삼성,대구
39,2020,10.02(금),LG2vs5KT,수원
40,2020,10.06(화),KT9vs10롯데,사직
41,2020,10.09(금),두산4vs0KT,수원
42,2020,10.16(금),KT1vs7SK,문학
43,2020,10.20(화),LG7vs6KT,수원
44,2020,10.22(목),KT17vs5두산,잠실
45,2020,10.25(일),롯데5vs10KT,수원
46,2020,10.27(화),KT7vs6KIA,광주
47,2020,10.29(목),KT12vs1한화,대전
