,year,date,score,place
0,2020,05.05(화),NC4vs0삼성,대구
1,2020,05.12(화),삼성2vs3키움,고척
2,2020,05.15(금),삼성6vs14KT,수원
3,2020,05.19(화),LG10vs6삼성,대구
4,2020,05.26(화),삼성0vs1롯데,사직
5,2020,05.29(금),NC4vs5삼성,대구
6,2020,06.02(화),삼성2vs0LG,잠실
7,2020,06.05(금),삼성1vs4SK,문학
8,2020,06.09(화),키움5vs3삼성,대구
9,2020,06.16(화),삼성4vs3두산,잠실
10,2020,06.19(금),삼성4vs5KIA,광주
11,2020,06.23(화),한화4vs11삼성,대구
12,2020,06.26(금),삼성6vs4롯데,사직
13,2020,06.30(화),SK1vs4삼성,대구
14,2020,07.07(화),삼성13vs2키움,고척
15,2020,07.10(금),삼성3vs8KT,수원
16,2020,07.14(화),KIA0vs5삼성,대구
17,2020,07.21(화),삼성5vs6NC,창원
18,2020,07.24(금),삼성vsKIA,광주
19,2020,07.28(화),한화vs삼성,대구
20,2020,08.04(화),삼성6vs3두산,잠실
21,2020,08.07(금),삼성2vs0SK,문학
22,2020,08.11(화),두산6vs1삼성,대구
23,2020,08.14(금),삼성10vs1한화,대전
24,2020,08.18(화),KT6vs3삼성,대구
25,2020,08.20(목),삼성8vs3SK,문학
26,2020,08.22(토),롯데5vs3삼성,대구
27,2020,08.27(목),삼성0vs7한화,대전
28,2020,08.29(토),삼성5vs4키움,고척
29,2020,09.01(화),삼성0vs6KIA,광주
30,2020,09.03(목),두산10vs11삼성,대구
31,2020,09.10(목),삼성8vs13롯데,사직
32,2020,09.12(토),삼성5vs1LG,잠실
33,2020,09.15(화),삼성7vs0KT,수원
34,2020,09.17(목),KIA12vs2삼성,대구
35,2020,09.22(화),삼성2vs3NC,창원
36,2020,09.24(목),삼성0vs1두산,잠실
37,2020,09.26(토),SK2vs8삼성,대구
38,2020,10.02(금),삼성8vs2NC,창원
39,2020,10.06(화),삼성3vs2LG,잠실
40,2020,10.09(금),롯데3vs7삼성,대구
41,2020,10.16(금),삼성6vs2한화,대전
42,2020,10.20(화),삼성12vs2SK,문학
43,2020,10.21(수),삼성1vs2KT,수원
44,2020,10.24(토),삼성11vs7KIA,광주
45,2020,10.27(화),삼성12vs2NC,창원
46,2020,10.30(금),NC4vs4삼성,대구
