,year,date,score,place
0,2020,05.05(화),키움11vs2KIA,광주
1,2020,05.08(금),한화3vs5키움,고척
2,2020,05.15(금),키움vsLG,잠실
3,2020,05.19(화),SK6vs11키움,고척
4,2020,05.22(금),키움7vs9롯데,사직
5,2020,05.26(화),키움2vs7NC,창원
6,2020,05.29(금),KT1vs5키움,고척
7,2020,06.02(화),키움15vs3한화,대전
8,2020,06.05(금),LG3vs6키움,고척
9,2020,06.09(화),키움5vs3삼성,대구
10,2020,06.12(금),키움3vs2NC,창원
11,2020,06.16(화),롯데7vs5키움,고척
12,2020,06.23(화),키움8vs3LG,잠실
13,2020,06.26(금),KIA8vs6키움,고척
14,2020,07.03(금),키움2vs3KT,수원
15,2020,07.07(화),삼성13vs2키움,고척
16,2020,07.10(금),키움8vs9KIA,광주
17,2020,07.14(화),NC1vs5키움,고척
18,2020,07.17(금),키움9vs12SK,문학
19,2020,07.21(화),키움1vs6두산,잠실
20,2020,07.24(금),롯데4vs2키움,고척
21,2020,07.28(화),키움6vs2두산,잠실
22,2020,07.31(금),키움10vs3삼성,대구
23,2020,08.04(화),KT4vs2키움,고척
24,2020,08.14(금),키움1vs5롯데,사직
25,2020,08.18(화),키움1vs5NC,창원
26,2020,08.20(목),LG5vs6키움,고척
27,2020,08.25(화),키움4vs1KT,수원
28,2020,08.27(목),키움11vs6롯데,사직
29,2020,08.29(토),삼성5vs4키움,고척
30,2020,09.03(목),키움6vs5한화,대전
31,2020,09.05(토),KT8vs1키움,고척
32,2020,09.08(화),키움16vs15SK,문학
33,2020,09.10(목),키움1vs6LG,잠실
34,2020,09.12(토),두산0vs2키움,고척
35,2020,09.19(토),키움8vs7삼성,대구
36,2020,09.22(화),키움2vs0KIA,광주
37,2020,09.24(목),SK1vs6키움,고척
38,2020,09.26(토),키움0vs4두산,잠실
39,2020,09.29(화),KIA10vs6키움,고척
40,2020,10.02(금),키움12vs5SK,문학
41,2020,10.06(화),NC1vs2키움,고척
42,2020,10.09(금),키움6vs7한화,대전
43,2020,10.13(화),키움3vs7KT,수원
44,2020,10.16(금),두산4vs7키움,고척
45,2020,10.23(금),키움6vs2두산,잠실
