,year,date,score,place
0,2020,05.05(화),한화3vs0SK,문학
1,2020,05.08(금),SK8vs9롯데,사직
2,2020,05.12(화),SK5vs9LG,잠실
3,2020,05.15(금),NC6vs2SK,문학
4,2020,05.19(화),SK6vs11키움,고척
5,2020,05.22(금),KIA2vs1SK,문학
6,2020,05.26(화),SK4vs6두산,잠실
7,2020,05.29(금),한화6vs8SK,문학
8,2020,06.02(화),SK8vs2NC,창원
9,2020,06.05(금),삼성1vs4SK,문학
10,2020,06.09(화),SK5vs3LG,잠실
11,2020,06.12(금),KIA6vs3SK,문학
12,2020,06.19(금),SK1vs2키움,고척
13,2020,06.23(화),두산9vs2SK,문학
14,2020,06.30(화),SK1vs4삼성,대구
15,2020,07.03(금),SK7vs4롯데,사직
16,2020,07.07(화),NC5vs4SK,문학
17,2020,07.10(금),SK5vs6한화,대전
18,2020,07.14(화),SK12vs7두산,잠실
19,2020,07.17(금),키움9vs12SK,문학
20,2020,07.24(금),SK7vs4한화,대전
21,2020,07.28(화),LG24vs7SK,문학
22,2020,07.31(금),SK1vs11KT,수원
23,2020,08.04(화),롯데8vs0SK,문학
24,2020,08.11(화),SK1vs6KT,수원
25,2020,08.14(금),SK6vs7KIA,광주
26,2020,08.18(화),한화3vs9SK,문학
27,2020,08.25(화),SK10vs8롯데,사직
28,2020,08.27(목),KIA4vs10SK,문학
29,2020,08.29(토),SK5vs9NC,창원
30,2020,09.01(화),LG13vs5SK,문학
31,2020,09.03(목),SK2vs6KT,수원
32,2020,09.05(토),SK1vs5두산,잠실
33,2020,09.08(화),키움16vs15SK,문학
34,2020,09.10(목),SK5vs1한화,대전
35,2020,09.12(토),롯데1vs2SK,문학
36,2020,09.15(화),SK16vs1KIA,광주
37,2020,09.17(목),NC3vs0SK,문학
38,2020,09.22(화),SK2vs7LG,잠실
39,2020,09.24(목),SK1vs6키움,고척
40,2020,09.26(토),SK2vs8삼성,대구
41,2020,09.29(화),SK0vs3NC,창원
42,2020,10.02(금),키움12vs5SK,문학
43,2020,10.09(금),SK3vs5KIA,광주
44,2020,10.13(화),SK7vs3삼성,대구
45,2020,10.16(금),KT1vs7SK,문학
46,2020,10.27(화),SK0vs1롯데,사직
47,2020,10.30(금),LG2vs3SK,문학
