,year,date,score,place
75,2018,07.17(화),LG9vs3넥센,고척
76,2018,07.20(금),두산5vs4LG,잠실
77,2018,07.27(금),LG7vs9KT,수원
78,2018,07.31(화),LG2vs6두산,잠실
79,2018,08.07(화),LG3vs4롯데,사직
80,2018,08.09(목),삼성9vs6LG,잠실
81,2018,08.11(토),LG8vs13넥센,고척
82,2018,08.14(화),LG8vs14KIA,광주
83,2018,08.16(목),LG14vs3SK,문학
84,2018,09.04(화),LG3vs4KT,수원
85,2018,09.06(목),NC3vs6LG,잠실
86,2018,09.13(목),LG6vs5삼성,대구
87,2018,09.15(토),LG12vs4한화,대전
88,2018,09.18(화),롯데4vs1LG,잠실
89,2018,09.25(화),LG7vs16SK,문학
90,2018,09.27(목),KIA1vs9LG,잠실
91,2018,10.13(토),LG3vs2SK,문학
92,2019,04.02(화),LG2vs6한화,대전
93,2019,04.05(금),LG13vs0KT,수원
94,2019,04.09(화),삼성vsLG,잠실
95,2019,04.16(화),LG7vs2NC,창원
96,2019,04.19(금),키움13vs3LG,잠실
97,2019,04.26(금),LGvs삼성,대구
98,2019,04.30(화),KT9vs10LG,잠실
99,2019,05.07(화),LG12vs10키움,고척
100,2019,05.10(금),한화5vs2LG,잠실
101,2019,05.14(화),LG0vs4롯데,사직
102,2019,05.17(금),NC13vs2LG,잠실
103,2019,05.24(금),LG5vs8롯데,사직
104,2019,05.28(화),LG0vs5키움,고척
105,2019,05.31(금),NC2vs3LG,잠실
106,2019,06.07(금),LG2vs3한화,대전
107,2019,06.11(화),롯데1vs1LG,잠실
108,2019,06.18(화),LG5vs12삼성,대구
109,2019,06.21(금),KIA8vs9LG,잠실
110,2019,06.28(금),LG6vs2NC,창원
111,2019,07.02(화),한화2vs9LG,잠실
112,2019,07.05(금),LG1vs6KIA,광주
113,2019,07.09(화),두산11vs4LG,잠실
114,2019,07.16(화),LG4vs10SK,문학
115,2019,07.26(금),LGvsKT,수원
116,2019,07.30(화),키움4vs2LG,잠실
117,2019,08.06(화),LG17vs4KIA,광주
118,2019,08.08(목),LG2vs13NC,창원
119,2019,08.10(토),SK2vs0LG,잠실
120,2019,08.17(토),LG2vs7삼성,대구
121,2019,08.20(화),KIA3vs15LG,잠실
122,2019,08.27(화),LG2vs1롯데,사직
123,2019,08.29(목),한화vsLG,잠실
124,2019,08.31(토),LG6vs4SK,문학
125,2019,09.03(화),LG5vs0KT,수원
126,2019,09.05(목),롯데vsLG,잠실
127,2019,09.10(화),LG5vs2한화,대전
128,2019,09.12(목),LG2vs3키움,고척
129,2019,09.14(토),KIA2vs7LG,잠실
130,2019,09.16(월),LG4vs2KT,수원
131,2019,09.18(수),LG4vs3삼성,대구
132,2019,09.19(목),LG3vs5NC,창원
133,2019,09.22(일),LG6vs3두산,잠실
134,2019,09.26(목),LG4vs3KT,수원
135,2019,09.27(금),NC3vs0LG,잠실
136,2019,09.28(토),LG1vs7KIA,광주
137,2019,09.29(일),두산3vs0LG,잠실
138,2020,05.08(금),LG5vs13NC,창원
139,2020,05.12(화),SK5vs9LG,잠실
140,2020,05.19(화),LG10vs6삼성,대구
141,2020,05.22(금),KT5vs6LG,잠실
142,2020,05.26(화),LG3vs0한화,대전
143,2020,05.29(금),LG6vs2KIA,광주
144,2020,06.02(화),삼성2vs0LG,잠실
145,2020,06.05(금),LG3vs6키움,고척
146,2020,06.09(화),SK5vs3LG,잠실
147,2020,06.16(화),LG9vs5한화,대전
148,2020,06.19(금),두산18vs10LG,잠실
149,2020,06.26(금),LG0vs7SK,문학
150,2020,06.30(화),KT3vs4LG,잠실
151,2020,07.03(금),LG7vs9삼성,대구
152,2020,07.07(화),LG6vs9두산,잠실
153,2020,07.14(화),LG0vs5롯데,사직
154,2020,07.17(금),한화0vs8LG,잠실
155,2020,07.21(화),LG9vs10KT,수원
156,2020,07.24(금),LG8vs1두산,잠실
157,2020,07.28(화),LG24vs7SK,문학
158,2020,07.31(금),한화2vs1LG,잠실
159,2020,08.04(화),LG15vs5KIA,광주
160,2020,08.07(금),LG5vs2키움,고척
161,2020,08.11(화),KIA8vs4LG,잠실
162,2020,08.14(금),LG10vs4NC,창원
163,2020,08.18(화),KIA5vs6LG,잠실
164,2020,08.20(목),LG5vs6키움,고척
165,2020,08.22(토),한화vsLG,잠실
166,2020,08.25(화),LG3vs4삼성,대구
167,2020,08.27(목),KT0vs2LG,잠실
168,2020,09.01(화),LG13vs5SK,문학
169,2020,09.03(목),NC5vs6LG,잠실
170,2020,09.05(토),LGvs롯데,사직
171,2020,09.08(화),LG2vs3KIA,광주
172,2020,09.10(목),키움1vs6LG,잠실
173,2020,09.15(화),LG5vs6한화,대전
174,2020,09.17(목),롯데1vs9LG,잠실
175,2020,09.24(목),LG8vs12NC,창원
176,2020,09.26(토),LG3vs1KT,수원
177,2020,09.29(화),롯데8vs5LG,잠실
178,2020,10.02(금),LG2vs5KT,수원
179,2020,10.06(화),삼성3vs2LG,잠실
180,2020,10.13(화),LG2vs17롯데,사직
181,2020,10.16(금),KIA0vs9LG,잠실
182,2020,10.20(화),LG7vs6KT,수원
183,2020,10.23(금),LG8vs4KIA,광주
184,2020,10.24(토),LG3vs3NC,창원
185,2020,10.28(수),한화7vs6LG,잠실
186,2020,10.30(금),LG2vs3SK,문학
