,year,date,score,place
0,2020,05.05(화),NC4vs0삼성,대구
1,2020,05.08(금),LG5vs13NC,창원
2,2020,05.15(금),NC6vs2SK,문학
3,2020,05.19(화),NC5vs4두산,잠실
4,2020,05.22(금),한화5vs3NC,창원
5,2020,05.29(금),NC4vs5삼성,대구
6,2020,06.02(화),SK8vs2NC,창원
7,2020,06.05(금),NC13vs2한화,대전
8,2020,06.09(화),두산8vs12NC,창원
9,2020,06.16(화),NC4vs7KIA,광주
10,2020,06.19(금),한화1vs3NC,창원
11,2020,06.23(화),NC4vs3KT,수원
12,2020,06.26(금),NC9vs3두산,잠실
13,2020,06.30(화),롯데10vs8NC,창원
14,2020,07.07(화),NC5vs4SK,문학
15,2020,07.10(금),NC12vs2LG,잠실
16,2020,07.14(화),NC1vs5키움,고척
17,2020,07.17(금),KT3vs3NC,창원
18,2020,07.24(금),NC3vs2KT,수원
19,2020,07.28(화),NC9vs11롯데,사직
20,2020,07.31(금),두산7vs10NC,창원
21,2020,08.04(화),NCvs한화,대전
22,2020,08.07(금),NCvsKIA,광주
23,2020,08.11(화),NCvs롯데,사직
24,2020,08.14(금),LG10vs4NC,창원
25,2020,08.20(목),NC14vs2KIA,광주
26,2020,08.22(토),NCvsKT,수원
27,2020,08.25(화),한화3vs11NC,창원
28,2020,09.01(화),NC5vs2키움,고척
29,2020,09.03(목),NC5vs6LG,잠실
30,2020,09.05(토),NCvs삼성,대구
31,2020,09.08(화),롯데2vs14NC,창원
32,2020,09.15(화),NC3vs7두산,잠실
33,2020,09.17(목),NC3vs0SK,문학
34,2020,09.19(토),NC1vs5롯데,사직
35,2020,09.22(화),삼성2vs3NC,창원
36,2020,09.26(토),NC13vs1한화,대전
37,2020,09.29(화),SK0vs3NC,창원
38,2020,10.06(화),NC1vs2키움,고척
39,2020,10.09(금),NC0vs4LG,잠실
40,2020,10.13(화),KIA11vs9NC,창원
41,2020,10.20(화),NC13vs3KIA,광주
42,2020,10.23(금),NC6vs11한화,대전
43,2020,10.24(토),LG3vs3NC,창원
44,2020,10.28(수),NC7vs1롯데,사직
45,2020,10.30(금),NC4vs4삼성,대구
46,2020,10.31(토),NC3vs4KIA,광주
