year,date,경기,승패여부,거리
2020,05.08(금),LG5vs13NC,0,0.0
2020,05.12(화),SK5vs9LG,1,288.6
2020,05.19(화),LG10vs6삼성,1,235.1
2020,05.22(금),KT5vs6LG,1,235.1
2020,05.26(화),LG3vs0한화,1,136.8
2020,05.29(금),LG6vs2KIA,1,136.8
2020,06.02(화),삼성2vs0LG,0,261.4
2020,06.05(금),LG3vs6키움,0,18.1
2020,06.09(화),SK5vs3LG,0,18.1
2020,06.16(화),LG9vs5한화,1,136.8
2020,06.19(금),두산18vs10LG,0,136.8
2020,06.26(금),LG0vs7SK,0,34.5
2020,06.30(화),KT3vs4LG,1,34.5
2020,07.03(금),LG7vs9삼성,0,235.1
2020,07.07(화),LG6vs9두산,0,235.1
2020,07.14(화),LG0vs5롯데,0,313.6
2020,07.17(금),한화0vs8LG,1,313.6
2020,07.21(화),LG9vs10KT,0,24.4
2020,07.24(금),LG8vs1두산,1,24.4
2020,07.28(화),LG24vs7SK,1,34.5
2020,07.31(금),한화2vs1LG,0,34.5
2020,08.04(화),LG15vs5KIA,1,261.4
2020,08.07(금),LG5vs2키움,1,259.4
2020,08.11(화),KIA8vs4LG,0,18.1
2020,08.14(금),LG10vs4NC,1,288.6
2020,08.18(화),KIA5vs6LG,1,288.6
2020,08.20(목),LG5vs6키움,0,18.1
2020,08.22(토),한화vsLG,-1,18.1
2020,08.25(화),LG3vs4삼성,0,235.1
2020,08.27(목),KT0vs2LG,1,235.1
2020,09.01(화),LG13vs5SK,1,34.5
2020,09.03(목),NC5vs6LG,1,34.5
2020,09.05(토),LGvs롯데,-1,313.6
2020,09.08(화),LG2vs3KIA,0,197.7
2020,09.10(목),키움1vs6LG,1,261.4
2020,09.15(화),LG5vs6한화,0,136.8
2020,09.17(목),롯데1vs9LG,1,136.8
2020,09.24(목),LG8vs12NC,0,288.6
2020,09.26(토),LG3vs1KT,1,271.0
2020,09.29(화),롯데8vs5LG,0,24.4
2020,10.02(금),LG2vs5KT,0,24.4
2020,10.06(화),삼성3vs2LG,0,24.4
2020,10.13(화),LG2vs17롯데,0,313.6
2020,10.16(금),KIA0vs9LG,1,313.6
2020,10.20(화),LG7vs6KT,1,24.4
2020,10.23(금),LG8vs4KIA,1,237.6
2020,10.24(토),LG3vs3NC,-1,154.3
2020,10.28(수),한화7vs6LG,0,288.6
2020,10.30(금),LG2vs3SK,0,
