year,date,경기,승패여부,거리
2020,05.05(화),NC4vs0삼성,0,0.0
2020,05.12(화),삼성2vs3키움,0,245.5
2020,05.15(금),삼성6vs14KT,0,25.8
2020,05.19(화),LG10vs6삼성,0,220.7
2020,05.26(화),삼성0vs1롯데,0,79.8
2020,05.29(금),NC4vs5삼성,1,79.8
2020,06.02(화),삼성2vs0LG,1,235.1
2020,06.05(금),삼성1vs4SK,0,34.5
2020,06.09(화),키움5vs3삼성,0,251.2
2020,06.16(화),삼성4vs3두산,1,235.1
2020,06.19(금),삼성4vs5KIA,0,261.4
2020,06.23(화),한화4vs11삼성,1,178.9
2020,06.26(금),삼성6vs4롯데,1,79.8
2020,06.30(화),SK1vs4삼성,1,79.8
2020,07.07(화),삼성13vs2키움,1,245.5
2020,07.10(금),삼성3vs8KT,0,25.8
2020,07.14(화),KIA0vs5삼성,1,220.7
2020,07.21(화),삼성5vs6NC,0,69.4
2020,07.24(금),삼성vsKIA,-1,154.3
2020,07.28(화),한화vs삼성,-1,178.9
2020,08.04(화),삼성6vs3두산,1,235.1
2020,08.07(금),삼성2vs0SK,1,34.5
2020,08.11(화),두산6vs1삼성,0,251.2
2020,08.14(금),삼성10vs1한화,1,124.5
2020,08.18(화),KT6vs3삼성,0,124.5
2020,08.20(목),삼성8vs3SK,1,251.2
2020,08.22(토),롯데5vs3삼성,0,251.2
2020,08.27(목),삼성0vs7한화,0,124.5
2020,08.29(토),삼성5vs4키움,1,140.7
2020,09.01(화),삼성0vs6KIA,0,259.4
2020,09.03(목),두산10vs11삼성,1,178.9
2020,09.10(목),삼성8vs13롯데,0,79.8
2020,09.12(토),삼성5vs1LG,1,313.6
2020,09.15(화),삼성7vs0KT,1,24.4
2020,09.17(목),KIA12vs2삼성,0,220.7
2020,09.22(화),삼성2vs3NC,0,69.4
2020,09.24(목),삼성0vs1두산,0,288.6
2020,09.26(토),SK2vs8삼성,1,235.1
2020,10.02(금),삼성8vs2NC,1,69.4
2020,10.06(화),삼성3vs2LG,1,288.6
2020,10.09(금),롯데3vs7삼성,1,235.1
2020,10.16(금),삼성6vs2한화,1,124.5
2020,10.20(화),삼성12vs2SK,1,140.8
2020,10.21(수),삼성1vs2KT,0,32.2
2020,10.24(토),삼성11vs7KIA,1,237.6
2020,10.27(화),삼성12vs2NC,1,154.3
2020,10.30(금),NC4vs4삼성,-1,
