,year,date,score,place
0,2021,04.03(토),한화vsKT,수원
1,2021,04.06(화),한화1vs2SSG,문학
2,2021,04.09(금),두산0vs7한화,대전
3,2021,04.13(화),한화3vs4삼성,대구
4,2021,04.16(금),한화1vs9NC,창원
5,2021,04.20(화),키움3vs7한화,대전
6,2021,04.27(화),한화3vs4KIA,광주
7,2021,04.30(금),한화11vs7롯데,사직
8,2021,05.04(화),삼성vs한화,대전
9,2021,05.07(금),한화vsLG,잠실
10,2021,05.11(화),NC7vs2한화,대전
11,2021,05.14(금),한화6vs1키움,고척
12,2021,05.18(화),롯데4vs3한화,대전
13,2021,05.25(화),한화vs두산,잠실
14,2021,05.28(금),SSG12vs3한화,대전
15,2021,06.04(금),한화3vs6NC,창원
16,2021,06.08(화),키움2vs4한화,대전
17,2021,06.11(금),한화5vs6KT,수원
18,2021,06.15(화),롯데2vs3한화,대전
19,2021,06.22(화),한화0vs9삼성,대구
20,2021,06.25(금),KT2vs0한화,대전
21,2021,07.02(금),한화5vs3LG,잠실
22,2021,07.06(화),KIAvs한화,대전
23,2021,07.09(금),한화9vs3SSG,문학
24,2021,07.13(화),한화vs롯데,사직
25,2021,07.16(금),LGvs한화,대전
26,2021,08.10(화),한화1vs4KIA,광주
27,2021,08.13(금),NC5vs1한화,대전
28,2021,08.20(금),한화1vs9두산,잠실
29,2021,08.25(수),한화7vs2키움,고척
30,2021,08.28(토),NC1vs9한화,대전
31,2021,09.02(목),한화vs롯데,사직
32,2021,09.04(토),KIA2vs6한화,대전
33,2021,09.07(화),한화4vs16NC,창원
34,2021,09.09(목),한화1vs8LG,잠실
35,2021,09.11(토),삼성5vs4한화,대전
36,2021,09.14(화),한화11vs5SSG,문학
37,2021,09.16(목),한화8vs8키움,고척
38,2021,09.18(토),롯데2vs13한화,대전
39,2021,09.23(목),한화1vs3KT,수원
40,2021,09.25(토),한화5vs1두산,잠실
41,2021,09.28(화),키움1vs1한화,대전
42,2021,09.30(목),한화2vs6삼성,대구
43,2021,10.02(토),한화4vs4KIA,광주
44,2021,10.05(화),두산3vs4한화,대전
45,2021,10.16(토),한화2vs11KT,수원
46,2021,10.21(목),한화13vs2KIA,광주
47,2021,10.22(금),한화0vs1롯데,사직
48,2021,10.25(월),키움9vs4한화,대전
