,year,date,score,place
124,2019,08.03(토),두산1vs2롯데,사직
125,2019,08.08(목),롯데8vs0삼성,대구
126,2019,08.10(토),롯데4vs7NC,창원
127,2019,08.13(화),KT5vs6롯데,사직
128,2019,08.17(토),롯데2vs9두산,잠실
129,2019,08.20(화),롯데0vs5SK,문학
130,2019,08.22(목),롯데2vs4KT,수원
131,2019,08.24(토),NC8vs3롯데,사직
132,2019,08.29(목),롯데0vs4키움,고척
133,2019,08.31(토),롯데2vs4KIA,광주
134,2019,09.03(화),삼성5vs4롯데,사직
135,2019,09.05(목),롯데vsLG,잠실
136,2019,09.07(토),롯데1vs5한화,대전
137,2019,09.10(화),KIA4vs8롯데,사직
138,2019,09.14(토),롯데2vs5한화,대전
139,2019,09.18(수),롯데5vs6KIA,광주
140,2019,09.20(금),KT7vs0롯데,사직
141,2019,09.30(월),롯데0vs2LG,잠실
142,2019,10.01(화),키움3vs1롯데,사직
143,2020,05.05(화),롯데7vs2KT,수원
144,2020,05.08(금),SK8vs9롯데,사직
145,2020,05.15(금),롯데1vs2한화,대전
146,2020,05.19(화),롯데2vs9KIA,광주
147,2020,05.22(금),키움7vs9롯데,사직
148,2020,05.29(금),롯데2vs4두산,잠실
149,2020,06.02(화),롯데2vs7KIA,광주
150,2020,06.05(금),KT4vs6롯데,사직
151,2020,06.12(금),롯데2vs3LG,잠실
152,2020,06.16(화),롯데7vs5키움,고척
153,2020,06.19(금),롯데8vs9KT,수원
154,2020,06.23(화),KIA3vs4롯데,사직
155,2020,06.30(화),롯데10vs8NC,창원
156,2020,07.03(금),SK7vs4롯데,사직
157,2020,07.07(화),롯데6vs7한화,대전
158,2020,07.10(금),두산10vs5롯데,사직
159,2020,07.17(금),롯데10vs15삼성,대구
160,2020,07.21(화),롯데7vs8SK,문학
161,2020,07.24(금),롯데4vs2키움,고척
162,2020,07.28(화),NC9vs11롯데,사직
163,2020,08.04(화),롯데8vs0SK,문학
164,2020,08.07(금),롯데8vs4두산,잠실
165,2020,08.11(화),NCvs롯데,사직
166,2020,08.20(목),롯데6vs5두산,잠실
167,2020,08.22(토),롯데5vs3삼성,대구
168,2020,08.25(화),SK10vs8롯데,사직
169,2020,09.01(화),롯데2vs11KT,수원
170,2020,09.03(목),KIA4vs3롯데,사직
171,2020,09.08(화),롯데2vs14NC,창원
172,2020,09.10(목),삼성8vs13롯데,사직
173,2020,09.12(토),롯데1vs2SK,문학
174,2020,09.15(화),롯데8vs5키움,고척
175,2020,09.17(목),롯데1vs9LG,잠실
176,2020,09.19(토),NC1vs5롯데,사직
177,2020,09.24(목),롯데4vs7한화,대전
178,2020,09.26(토),롯데16vs3KIA,광주
179,2020,09.29(화),롯데8vs5LG,잠실
180,2020,10.02(금),한화1vs4롯데,사직
181,2020,10.09(금),롯데3vs7삼성,대구
182,2020,10.13(화),LG2vs17롯데,사직
183,2020,10.16(금),롯데5vs6NC,창원
184,2020,10.20(화),두산6vs1롯데,사직
185,2020,10.21(수),롯데3vs11SK,문학
186,2020,10.24(토),롯데1vs2두산,잠실
187,2020,10.25(일),롯데5vs10KT,수원
188,2020,10.27(화),SK0vs1롯데,사직
189,2021,04.03(토),롯데vsSSG,문학
190,2021,04.06(화),롯데10vs5NC,창원
191,2021,04.09(금),키움7vs2롯데,사직
192,2021,04.13(화),롯데8vs0KIA,광주
193,2021,04.16(금),삼성3vs9롯데,사직
194,2021,04.23(금),롯데10vs5KT,수원
195,2021,04.27(화),롯데0vs4LG,잠실
196,2021,04.30(금),한화11vs7롯데,사직
197,2021,05.07(금),롯데1vs4삼성,대구
198,2021,05.11(화),SSG7vs6롯데,사직
199,2021,05.18(화),롯데4vs3한화,대전
200,2021,05.21(금),롯데9vs1두산,잠실
201,2021,05.25(화),LGvs롯데,사직
202,2021,06.01(화),롯데3vs0키움,고척
203,2021,06.04(금),롯데15vs0KT,수원
204,2021,06.08(화),두산9vs18롯데,사직
205,2021,06.15(화),롯데2vs3한화,대전
206,2021,06.18(금),삼성4vs7롯데,사직
207,2021,06.25(금),롯데9vs1두산,잠실
208,2021,06.29(화),롯데13vs5키움,고척
209,2021,07.02(금),롯데6vs5SSG,문학
210,2021,07.06(화),LGvs롯데,사직
211,2021,07.09(금),롯데9vs5삼성,대구
212,2021,07.13(화),한화vs롯데,사직
213,2021,08.10(화),롯데5vs2NC,창원
214,2021,08.13(금),롯데2vs0LG,잠실
215,2021,08.17(화),키움0vs1롯데,사직
216,2021,08.25(수),롯데6vs11KIA,광주
217,2021,08.28(토),두산10vs10롯데,사직
218,2021,09.04(토),롯데8vs2NC,창원
219,2021,09.07(화),롯데4vs2삼성,대구
220,2021,09.09(목),SSG9vs2롯데,사직
221,2021,09.14(화),롯데8vs7KIA,광주
222,2021,09.16(목),롯데4vs7KT,수원
223,2021,09.18(토),롯데2vs13한화,대전
224,2021,09.21(화),삼성11vs9롯데,사직
225,2021,09.23(목),롯데8vs9SSG,문학
226,2021,09.25(토),롯데12vs6키움,고척
227,2021,09.28(화),롯데2vs5LG,잠실
228,2021,09.30(목),KT4vs8롯데,사직
229,2021,10.07(목),롯데7vs2두산,잠실
230,2021,10.09(토),롯데0vs2SSG,문학
231,2021,10.13(수),LG4vs4롯데,사직
232,2021,10.25(월),롯데4vs4LG,잠실
233,2021,10.27(수),KIA3vs2롯데,사직
