,year,date,score,place
0,2021,04.09(금),두산0vs7한화,대전
1,2021,04.13(화),KT8vs7두산,잠실
2,2021,04.20(화),두산5vs10롯데,사직
3,2021,04.23(금),NC1vs5두산,잠실
4,2021,04.27(화),두산4vs5키움,고척
5,2021,04.30(금),SSG4vs9두산,잠실
6,2021,05.07(금),두산vsKIA,광주
7,2021,05.11(화),키움2vs3두산,잠실
8,2021,05.14(금),두산6vs3SSG,문학
9,2021,05.18(화),두산0vs1KT,수원
10,2021,05.21(금),롯데9vs1두산,잠실
11,2021,05.28(금),두산9vs4삼성,대구
12,2021,06.01(화),두산4vs3NC,창원
13,2021,06.04(금),SSG2vs3두산,잠실
14,2021,06.08(화),두산9vs18롯데,사직
15,2021,06.11(금),두산1vs3LG,잠실
16,2021,06.18(금),두산11vs3KT,수원
17,2021,06.22(화),키움3vs10두산,잠실
18,2021,06.29(화),두산vs한화,대전
19,2021,07.02(금),두산3vs8KIA,광주
20,2021,07.06(화),NC7vs3두산,잠실
21,2021,07.13(화),두산vsSSG,문학
22,2021,07.16(금),KTvs두산,잠실
23,2021,08.10(화),두산vs삼성,대구
24,2021,08.13(금),두산16vs9키움,고척
25,2021,08.17(화),KIAvs두산,잠실
26,2021,08.25(수),두산vsNC,창원
27,2021,08.28(토),두산10vs10롯데,사직
28,2021,08.31(화),KIAvs두산,잠실
29,2021,09.02(목),두산1vs10SSG,문학
30,2021,09.04(토),두산4vs11삼성,대구
31,2021,09.07(화),키움vs두산,잠실
32,2021,09.09(목),두산6vs2NC,창원
33,2021,09.11(토),LG5vs5두산,잠실
34,2021,09.18(토),두산3vs3키움,고척
35,2021,09.21(화),NC2vs12두산,잠실
36,2021,09.23(목),두산3vs1KIA,광주
37,2021,09.25(토),한화5vs1두산,잠실
38,2021,09.28(화),두산1vs5KT,수원
39,2021,09.30(목),두산4vs12LG,잠실
40,2021,10.05(화),두산3vs4한화,대전
41,2021,10.07(목),롯데7vs2두산,잠실
42,2021,10.10(일),두산1vs5NC,창원
43,2021,10.12(화),KT1vs4두산,잠실
44,2021,10.19(화),두산5vs0삼성,대구
45,2021,10.21(목),두산1vs7SSG,문학
46,2021,10.23(토),LG3vs3두산,잠실
47,2021,10.27(수),두산8vs5SSG,문학
48,2021,10.29(금),두산11vs5KIA,광주
49,2021,10.30(토),두산5vs3한화,대전
