,year,date,score,place
0,2021,04.03(토),LGvsNC,창원
1,2021,04.09(금),NC10vs6KIA,광주
2,2021,04.13(화),NC4vs2SSG,문학
3,2021,04.16(금),한화1vs9NC,창원
4,2021,04.23(금),NC1vs5두산,잠실
5,2021,04.27(화),NC0vs9삼성,대구
6,2021,04.30(금),키움4vs3NC,창원
7,2021,05.07(금),NCvsKT,수원
8,2021,05.11(화),NC7vs2한화,대전
9,2021,05.14(금),KIA2vs5NC,창원
10,2021,05.18(화),NC0vs1LG,잠실
11,2021,05.21(금),NC0vs2키움,고척
12,2021,05.25(화),삼성vsNC,창원
13,2021,05.28(금),NCvs롯데,사직
14,2021,06.01(화),두산4vs3NC,창원
15,2021,06.08(화),NC1vs2LG,잠실
16,2021,06.11(금),NC5vs4삼성,대구
17,2021,06.15(화),KTvsNC,창원
18,2021,06.22(화),NC5vs2롯데,사직
19,2021,06.25(금),SSG10vs11NC,창원
20,2021,06.29(화),NC7vs3KIA,광주
21,2021,07.02(금),삼성5vs2NC,창원
22,2021,07.06(화),NC7vs3두산,잠실
23,2021,07.09(금),NCvs키움,고척
24,2021,07.13(화),NCvsKT,수원
25,2021,07.16(금),KIAvsNC,창원
26,2021,08.13(금),NC5vs1한화,대전
27,2021,08.17(화),NCvsSSG,문학
28,2021,08.20(금),LG3vs8NC,창원
29,2021,08.28(토),NC1vs9한화,대전
30,2021,08.31(화),NCvsSSG,문학
31,2021,09.02(목),NC0vs5LG,잠실
32,2021,09.04(토),롯데8vs2NC,창원
33,2021,09.11(토),NC3vs5KIA,광주
34,2021,09.14(화),키움8vs10NC,창원
35,2021,09.21(화),NC2vs12두산,잠실
36,2021,09.23(목),NC1vs4키움,고척
37,2021,09.25(토),NC0vs1삼성,대구
38,2021,09.28(화),KIA9vs10NC,창원
39,2021,10.02(토),NC4vs4롯데,사직
40,2021,10.05(화),NC4vs4KT,수원
41,2021,10.07(목),삼성5vs4NC,창원
42,2021,10.12(화),NC2vs13키움,고척
43,2021,10.15(금),NC5vs0두산,잠실
44,2021,10.16(토),LG1vs2NC,창원
45,2021,10.20(수),NC7vs7SSG,문학
46,2021,10.22(금),KIA5vs3NC,창원
47,2021,10.27(수),NC9vs6KT,수원
48,2021,10.29(금),삼성1vs3NC,창원
