,year,date,score,place
0,2021,04.03(토),삼성1vs6키움,고척
1,2021,04.06(화),삼성3vs6두산,잠실
2,2021,04.09(금),KT5vs7삼성,대구
3,2021,04.16(금),삼성3vs9롯데,사직
4,2021,04.20(화),SSG10vs7삼성,대구
5,2021,04.23(금),삼성1vs4KIA,광주
6,2021,04.27(화),NC0vs9삼성,대구
7,2021,05.04(화),삼성vs한화,대전
8,2021,05.07(금),롯데1vs4삼성,대구
9,2021,05.11(화),삼성6vs9KT,수원
10,2021,05.14(금),삼성3vs4LG,잠실
11,2021,05.18(화),키움15vs3삼성,대구
12,2021,05.25(화),삼성vsNC,창원
13,2021,05.28(금),두산9vs4삼성,대구
14,2021,06.01(화),삼성0vs1SSG,문학
15,2021,06.04(금),삼성6vs3키움,고척
16,2021,06.08(화),KIA0vs7삼성,대구
17,2021,06.15(화),삼성8vs6두산,잠실
18,2021,06.18(금),삼성4vs7롯데,사직
19,2021,06.22(화),한화0vs9삼성,대구
20,2021,06.29(화),삼성3vs10SSG,문학
21,2021,07.02(금),삼성5vs2NC,창원
22,2021,07.06(화),KTvs삼성,대구
23,2021,07.13(화),삼성vsKIA,광주
24,2021,07.16(금),키움vs삼성,대구
25,2021,08.13(금),삼성6vs7KT,수원
26,2021,08.17(화),삼성2vs4한화,대전
27,2021,08.20(금),SSG2vs3삼성,대구
28,2021,08.25(수),삼성3vs3LG,잠실
29,2021,08.28(토),삼성6vs5KT,수원
30,2021,08.31(화),키움2vs3삼성,대구
31,2021,09.02(목),삼성5vs1KIA,광주
32,2021,09.04(토),두산4vs11삼성,대구
33,2021,09.11(토),삼성5vs4한화,대전
34,2021,09.14(화),LG3vs3삼성,대구
35,2021,09.18(토),삼성9vs4SSG,문학
36,2021,09.21(화),삼성11vs9롯데,사직
37,2021,09.23(목),삼성7vs4LG,잠실
38,2021,09.25(토),NC0vs1삼성,대구
39,2021,10.02(토),삼성0vs6두산,잠실
40,2021,10.05(화),삼성2vs8키움,고척
41,2021,10.07(목),삼성5vs4NC,창원
42,2021,10.12(화),삼성2vs1KIA,광주
43,2021,10.15(금),키움2vs0삼성,대구
44,2021,10.27(수),삼성3vs8키움,고척
45,2021,10.29(금),삼성1vs3NC,창원
46,2021,10.31(일),KT1vs0삼성,대구
